n,x,y,val,dP,lab,xT,yT
484,-2.951282,-2.787463,0,2256,1,NaN,NaN
485,-2.951282,-2.802161,0,2256,1,NaN,NaN
486,-2.954214,-2.825678,0,2256,1,NaN,NaN
487,-2.957145,-2.834496,0,2256,1,NaN,NaN
488,-2.960076,-2.840375,0,2254,1,NaN,NaN
489,-2.957145,-2.825678,0,2252,1,NaN,NaN
490,-2.954214,-2.808041,0,2250,1,NaN,NaN
491,-2.951282,-2.793343,0,2249,1,NaN,NaN
492,-2.948351,-2.790403,0,2248,1,NaN,NaN
493,-2.948351,-2.790403,0,2242,1,NaN,NaN
494,-2.948351,-2.787463,0,2236,1,NaN,NaN
495,-2.945419,-2.784524,0,2232,1,NaN,NaN
496,-2.939556,-2.799222,0,2232,1,NaN,NaN
497,-2.933693,-2.816859,0,2232,1,NaN,NaN
498,-2.921967,-2.828617,0,2230,1,NaN,NaN
499,-2.913173,-2.825678,0,2226,1,NaN,NaN
500,-2.910241,-2.822738,0,2222,1,NaN,NaN
501,-2.910241,-2.81098,0,2218,1,NaN,NaN
502,-2.910241,-2.799222,0,2217,1,NaN,NaN
503,-2.907309,-2.793343,0,2216,1,NaN,NaN
504,-2.904378,-2.799222,0,2216,1,NaN,NaN
505,-2.895583,-2.805101,0,2215,1,NaN,NaN
506,-2.886787,-2.808041,0,2212,1,NaN,NaN
507,-2.895583,-2.81392,0,2209,1,NaN,NaN
508,-2.910241,-2.816859,0,2208,1,NaN,NaN
509,-2.92783,-2.816859,0,2203,1,NaN,NaN
510,-2.942488,-2.819799,0,2198,1,NaN,NaN
511,-2.951282,-2.828617,0,2197,1,NaN,NaN
512,-2.951282,-2.840375,0,2200,1,NaN,NaN
513,-2.939556,-2.843314,0,2201,2,NaN,NaN
514,-2.916104,-2.837436,0,2198,2,NaN,NaN
515,-2.898514,-2.825678,0,2196,2,NaN,NaN
516,-2.863333,-2.81392,0,2195,2,NaN,NaN
517,-2.804693,-2.802161,0,2192,2,NaN,NaN
518,-2.713789,-2.805101,0,2187,2,NaN,NaN
519,-2.605273,-2.822738,0,2183,2,NaN,NaN
520,-2.44393,-2.840375,0,2181,2,NaN,NaN
521,-2.250269,-2.869768,0,2179,2,NaN,NaN
522,-2.009588,-2.89916,0,2177,2,NaN,NaN
523,-1.833434,-2.925611,0,2175,2,NaN,NaN
524,-1.651372,-2.92855,0,2175,2,NaN,NaN
525,-1.501587,-2.943245,0,2175,2,NaN,NaN
526,-1.348843,-2.990265,0,2176,2,NaN,NaN
527,-1.225459,-3.037281,0,2173,2,NaN,NaN
528,-1.134383,-3.066664,0,2170,2,NaN,NaN
529,-1.055053,-3.037281,0,2165,2,NaN,NaN
530,-1.022733,-3.004958,0,2162,2,NaN,NaN
531,-1.005103,-2.975571,0,2161,2,NaN,NaN
532,-1.01098,-2.966755,0,2162,1,NaN,NaN
533,-1.019794,-2.960878,0,2160,1,NaN,NaN
534,-0.996288,-2.934428,0,2158,1,NaN,NaN
535,-0.969843,-2.913855,0,2153,1,NaN,NaN
536,-0.931644,-2.884464,0,2151,1,NaN,NaN
537,-0.914013,-2.866829,0,2148,1,NaN,NaN
538,-0.90226,-2.840375,0,2143,1,NaN,NaN
539,-0.899321,-2.81392,0,2138,1,NaN,NaN
540,-0.88169,-2.790403,0,2135,1,NaN,NaN
541,-0.86112,-2.775704,0,2131,1,NaN,NaN
542,-0.855243,-2.772765,0,2126,1,NaN,NaN
543,-0.872875,-2.769825,0,2119,1,NaN,NaN
544,-0.890506,-2.781584,0,2118,1,NaN,NaN
545,-0.896383,-2.802161,0,2118,1,NaN,NaN
546,-0.90226,-2.831557,0,2119,1,NaN,NaN
547,-0.908136,-2.846254,0,2119,1,NaN,NaN
548,-0.914013,-2.866829,0,2116,1,NaN,NaN
549,-0.91989,-2.878586,0,2113,1,NaN,NaN
550,-0.91989,-2.902099,0,2110,1,NaN,NaN
551,-0.937521,-2.916794,0,2106,1,NaN,NaN
552,-0.961028,-2.92855,0,2102,1,NaN,NaN
553,-0.984535,-2.92855,0,2100,1,NaN,NaN
554,-0.987473,-2.913855,0,2098,1,NaN,NaN
555,-0.987473,-2.89916,0,2097,1,NaN,NaN
556,-0.984535,-2.878586,0,2093,1,NaN,NaN
557,-0.981596,-2.866829,0,2089,1,NaN,NaN
558,-0.981596,-2.858011,0,2086,1,NaN,NaN
559,-0.984535,-2.855072,0,2085,1,NaN,NaN
560,-0.987473,-2.858011,0,2082,1,NaN,NaN
561,-0.978658,-2.866829,0,2077,1,NaN,NaN
562,-0.963966,-2.875647,0,2072,1,NaN,NaN
563,-0.949274,-2.881525,0,2070,1,NaN,NaN
564,-0.946336,-2.887404,0,2068,1,NaN,NaN
565,-0.946336,-2.887404,0,2065,1,NaN,NaN
566,-0.949274,-2.887404,0,2063,1,NaN,NaN
567,-0.961028,-2.878586,0,2062,1,NaN,NaN
568,-0.97572,-2.872707,0,2060,1,NaN,NaN
569,-0.984535,-2.869768,0,2057,1,NaN,NaN
570,-0.978658,-2.878586,0,2054,1,NaN,NaN
571,-0.972781,-2.875647,0,2052,1,NaN,NaN
572,-0.978658,-2.872707,0,2049,1,NaN,NaN
573,-0.984535,-2.878586,0,2046,1,NaN,NaN
574,-0.99335,-2.887404,0,2043,1,NaN,NaN
575,-1.002165,-2.896221,0,2042,1,NaN,NaN
576,-1.008041,-2.890343,0,2041,1,NaN,NaN
577,-0.996288,-2.881525,0,2036,1,NaN,NaN
578,-0.978658,-2.872707,0,2032,1,NaN,NaN
579,-0.966905,-2.869768,0,2028,1,NaN,NaN
580,-0.966905,-2.852132,0,2024,1,NaN,NaN
581,-0.966905,-2.834496,0,2020,1,NaN,NaN
582,-0.963966,-2.81392,0,2015,1,NaN,NaN
583,-0.963966,-2.808041,0,2015,1,NaN,NaN
584,-0.963966,-2.81098,0,2014,1,NaN,NaN
585,-0.978658,-2.822738,0,2014,1,NaN,NaN
586,-0.990411,-2.834496,0,2014,1,NaN,NaN
587,-0.99335,-2.837436,0,2011,1,NaN,NaN
588,-0.981596,-2.837436,0,2007,1,NaN,NaN
589,-0.972781,-2.834496,0,2000,1,NaN,NaN
590,-0.97572,-2.828617,0,1996,1,NaN,NaN
591,-0.978658,-2.825678,0,1991,1,NaN,NaN
592,-0.981596,-2.822738,0,1990,1,NaN,NaN
593,-0.987473,-2.828617,0,1990,1,NaN,NaN
594,-0.99335,-2.837436,0,1987,1,NaN,NaN
595,-0.999226,-2.843314,0,1984,1,NaN,NaN
596,-1.002165,-2.843314,0,1980,1,NaN,NaN
597,-0.999226,-2.846254,0,1978,1,NaN,NaN
598,-0.978658,-2.849193,0,1977,1,NaN,NaN
599,-0.961028,-2.846254,0,1976,1,NaN,NaN
600,-0.943398,-2.843314,0,1975,1,NaN,NaN
601,-0.943398,-2.840375,0,1973,1,NaN,NaN
602,-0.952213,-2.840375,0,1971,1,NaN,NaN
603,-0.966905,-2.837436,0,1971,1,NaN,NaN
604,-0.981596,-2.840375,0,1971,1,NaN,NaN
605,-0.97572,-2.843314,0,1967,1,NaN,NaN
606,-0.972781,-2.846254,0,1964,1,NaN,NaN
607,-0.963966,-2.846254,0,1961,1,NaN,NaN
608,-0.955151,-2.840375,0,1959,1,NaN,NaN
609,-0.949274,-2.840375,0,1957,1,NaN,NaN
610,-0.946336,-2.840375,0,1954,1,NaN,NaN
611,-0.949274,-2.840375,0,1952,1,NaN,NaN
612,-0.952213,-2.846254,0,1950,1,NaN,NaN
613,-0.949274,-2.858011,0,1948,1,NaN,NaN
614,-0.943398,-2.869768,0,1945,1,NaN,NaN
615,-0.943398,-2.878586,0,1942,1,NaN,NaN
616,-0.952213,-2.878586,0,1939,1,NaN,NaN
617,-0.955151,-2.869768,0,1936,1,NaN,NaN
618,-0.952213,-2.849193,0,1934,1,NaN,NaN
619,-0.952213,-2.828617,0,1931,1,NaN,NaN
620,-0.952213,-2.831557,0,1931,1,NaN,NaN
621,-0.955151,-2.843314,0,1930,1,NaN,NaN
622,-0.95809,-2.855072,0,1926,1,NaN,NaN
623,-0.955151,-2.852132,0,1922,1,NaN,NaN
624,-0.946336,-2.843314,0,1919,1,NaN,NaN
625,-0.934582,-2.834496,0,1918,1,NaN,NaN
626,-0.928706,-2.825678,0,1915,1,NaN,NaN
627,-0.922829,-2.843314,0,1912,1,NaN,NaN
628,-0.91989,-2.866829,0,1909,1,NaN,NaN
629,-0.916952,-2.887404,0,1907,1,NaN,NaN
630,-0.914013,-2.893282,0,1904,1,NaN,NaN
631,-0.911075,-2.896221,0,1901,1,NaN,NaN
632,-0.914013,-2.887404,0,1899,1,NaN,NaN
633,-0.914013,-2.875647,0,1897,1,NaN,NaN
634,-0.908136,-2.858011,0,1895,1,NaN,NaN
635,-0.90226,-2.852132,0,1894,1,NaN,NaN
636,-0.896383,-2.846254,0,1892,1,NaN,NaN
637,-0.893444,-2.849193,0,1888,1,NaN,NaN
638,-0.893444,-2.846254,0,1884,1,NaN,NaN
639,-0.893444,-2.843314,0,1880,1,NaN,NaN
640,-0.890506,-2.837436,0,1878,1,NaN,NaN
641,-0.887567,-2.834496,0,1875,1,NaN,NaN
642,-0.88169,-2.831557,0,1875,1,NaN,NaN
643,-0.878752,-2.831557,0,1874,1,NaN,NaN
644,-0.878752,-2.831557,0,1871,1,NaN,NaN
645,-0.884629,-2.831557,0,1868,1,NaN,NaN
646,-0.887567,-2.834496,0,1867,1,NaN,NaN
647,-0.884629,-2.831557,0,1865,1,NaN,NaN
648,-0.875813,-2.825678,0,1861,1,NaN,NaN
649,-0.866998,-2.822738,0,1858,1,NaN,NaN
650,-0.866998,-2.831557,0,1856,1,NaN,NaN
651,-0.864059,-2.837436,0,1854,1,NaN,NaN
652,-0.855243,-2.840375,0,1852,1,NaN,NaN
653,-0.846428,-2.843314,0,1850,1,NaN,NaN
654,-0.855243,-2.849193,0,1849,1,NaN,NaN
655,-0.866998,-2.843314,0,1847,1,NaN,NaN
656,-0.866998,-2.831557,0,1843,1,NaN,NaN
657,-0.858182,-2.822738,0,1838,1,NaN,NaN
658,-0.849366,-2.81392,0,1835,1,NaN,NaN
659,-0.849366,-2.805101,0,1834,1,NaN,NaN
660,-0.846428,-2.81392,0,1832,1,NaN,NaN
661,-0.837612,-2.831557,0,1830,1,NaN,NaN
662,-0.828796,-2.849193,0,1828,1,NaN,NaN
663,-0.828796,-2.846254,0,1827,1,NaN,NaN
664,-0.834673,-2.828617,0,1826,1,NaN,NaN
665,-0.843489,-2.81392,0,1825,1,NaN,NaN
666,-0.849366,-2.799222,0,1822,1,NaN,NaN
667,-0.852305,-2.802161,0,1817,1,NaN,NaN
668,-0.846428,-2.805101,0,1812,1,NaN,NaN
669,-0.834673,-2.805101,0,1811,1,NaN,NaN
670,-0.822919,-2.799222,0,1813,1,NaN,NaN
671,-0.811165,-2.787463,0,1811,1,NaN,NaN
672,-0.811165,-2.778644,0,1808,1,NaN,NaN
673,-0.808226,-2.769825,0,1804,1,NaN,NaN
674,-0.808226,-2.769825,0,1804,1,NaN,NaN
675,-0.808226,-2.769825,0,1804,1,NaN,NaN
676,-0.811165,-2.769825,0,1803,1,NaN,NaN
677,-0.817042,-2.772765,0,1802,1,NaN,NaN
678,-0.817042,-2.775704,0,1800,1,NaN,NaN
679,-0.817042,-2.778644,0,1799,1,NaN,NaN
680,-0.817042,-2.781584,0,1799,1,NaN,NaN
681,-0.817042,-2.781584,0,1798,1,NaN,NaN
682,-0.817042,-2.802161,0,1799,1,NaN,NaN
683,-0.828796,-2.831557,0,1799,1,NaN,NaN
684,-0.834673,-2.858011,0,1797,1,NaN,NaN
685,-0.840551,-2.852132,0,1795,1,NaN,NaN
686,-0.837612,-2.840375,0,1791,1,NaN,NaN
687,-0.834673,-2.828617,0,1789,1,NaN,NaN
688,-0.822919,-2.822738,0,1788,1,NaN,NaN
689,-0.811165,-2.822738,0,1788,1,NaN,NaN
690,-0.793533,-2.825678,0,1788,1,NaN,NaN
691,-0.784717,-2.840375,0,1785,2,NaN,NaN
692,-0.775901,-2.855072,0,1783,2,NaN,NaN
693,-0.767085,-2.86389,0,1780,2,NaN,NaN
694,-0.743576,-2.866829,0,1780,2,NaN,NaN
695,-0.708311,-2.852132,0,1779,2,NaN,NaN
696,-0.626024,-2.816859,0,1779,2,NaN,NaN
697,-0.476139,-2.766885,0,1779,2,NaN,NaN
698,-0.31743,-2.737487,0,1778,2,NaN,NaN
699,-0.141081,-2.696326,0,1773,2,NaN,NaN
700,0.005878,-2.646342,0,1768,2,NaN,NaN
701,0.161656,-2.584592,0,1765,2,NaN,NaN
702,0.335065,-2.531658,0,1765,2,NaN,NaN
703,0.496712,-2.487543,0,1764,2,NaN,NaN
704,0.681862,-2.422836,0,1761,2,NaN,NaN
705,0.805288,-2.375772,0,1759,2,NaN,NaN
706,0.893444,-2.340473,0,1757,2,NaN,NaN
707,0.949274,-2.340473,0,1757,2,NaN,NaN
708,1.040362,-2.313997,0,1756,2,NaN,NaN
709,1.143197,-2.28752,0,1755,2,NaN,NaN
710,1.213708,-2.263984,0,1753,1,NaN,NaN
711,1.234273,-2.263984,0,1750,1,NaN,NaN
712,1.219583,-2.28752,0,1748,1,NaN,NaN
713,1.204894,-2.311055,0,1747,1,NaN,NaN
714,1.19608,-2.331647,0,1747,1,NaN,NaN
715,1.19608,-2.325764,0,1747,1,NaN,NaN
716,1.199018,-2.322822,0,1747,1,NaN,NaN
717,1.204894,-2.31988,0,1746,1,NaN,NaN
718,1.21077,-2.311055,0,1746,1,NaN,NaN
719,1.213708,-2.302229,0,1744,1,NaN,NaN
720,1.216646,-2.293403,0,1741,1,NaN,NaN
721,1.219583,-2.296345,0,1739,1,NaN,NaN
722,1.225459,-2.299287,0,1739,1,NaN,NaN
723,1.234273,-2.302229,0,1739,1,NaN,NaN
724,1.228397,-2.308113,0,1739,1,NaN,NaN
725,1.213708,-2.311055,0,1738,1,NaN,NaN
726,1.190204,-2.322822,0,1737,1,NaN,NaN
727,1.181391,-2.346356,0,1735,1,NaN,NaN
728,1.172577,-2.372831,0,1733,1,NaN,NaN
729,1.175515,-2.387539,0,1731,1,NaN,NaN
730,1.178453,-2.387539,0,1730,1,NaN,NaN
731,1.178453,-2.387539,0,1730,1,NaN,NaN
732,1.181391,-2.387539,0,1729,1,NaN,NaN
733,1.181391,-2.375772,0,1727,1,NaN,NaN
734,1.181391,-2.369889,0,1725,1,NaN,NaN
735,1.175515,-2.361064,0,1724,1,NaN,NaN
736,1.169639,-2.352239,0,1724,1,NaN,NaN
737,1.172577,-2.337531,0,1722,1,NaN,NaN
738,1.175515,-2.328706,0,1720,1,NaN,NaN
739,1.178453,-2.331647,0,1719,1,NaN,NaN
740,1.187266,-2.337531,0,1719,1,NaN,NaN
741,1.19608,-2.337531,0,1720,1,NaN,NaN
742,1.201956,-2.337531,0,1719,1,NaN,NaN
743,1.193142,-2.349298,0,1716,1,NaN,NaN
744,1.187266,-2.361064,0,1713,1,NaN,NaN
745,1.184329,-2.355181,0,1710,1,NaN,NaN
746,1.181391,-2.340473,0,1708,1,NaN,NaN
747,1.181391,-2.328706,0,1709,1,NaN,NaN
748,1.181391,-2.325764,0,1709,1,NaN,NaN
749,1.193142,-2.325764,0,1707,1,NaN,NaN
750,1.201956,-2.325764,0,1705,1,NaN,NaN
751,1.213708,-2.322822,0,1703,1,NaN,NaN
752,1.213708,-2.322822,0,1703,1,NaN,NaN
753,1.222521,-2.328706,0,1703,1,NaN,NaN
754,1.228397,-2.337531,0,1702,1,NaN,NaN
755,1.228397,-2.334589,0,1702,1,NaN,NaN
756,1.222521,-2.325764,0,1703,1,NaN,NaN
757,1.216646,-2.316938,0,1702,1,NaN,NaN
758,1.213708,-2.313997,0,1700,1,NaN,NaN
759,1.213708,-2.313997,0,1697,1,NaN,NaN
760,1.213708,-2.313997,0,1695,1,NaN,NaN
761,1.213708,-2.311055,0,1693,1,NaN,NaN
762,1.213708,-2.305171,0,1692,1,NaN,NaN
763,1.19608,-2.302229,0,1691,1,NaN,NaN
764,1.175515,-2.299287,0,1692,1,NaN,NaN
765,1.157887,-2.299287,0,1691,1,NaN,NaN
766,1.157887,-2.296345,0,1690,1,NaN,NaN
767,1.181391,-2.305171,0,1689,1,NaN,NaN
768,1.201956,-2.316938,0,1690,1,NaN,NaN
769,1.225459,-2.331647,0,1690,1,NaN,NaN
770,1.219583,-2.331647,0,1686,1,NaN,NaN
771,1.213708,-2.325764,0,1681,1,NaN,NaN
772,1.207832,-2.322822,0,1676,1,NaN,NaN
773,1.207832,-2.316938,0,1676,1,NaN,NaN
774,1.204894,-2.311055,0,1675,1,NaN,NaN
775,1.204894,-2.305171,0,1675,1,NaN,NaN
776,1.222521,-2.308113,0,1674,1,NaN,NaN
777,1.243086,-2.308113,0,1672,1,NaN,NaN
778,1.260713,-2.308113,0,1671,1,NaN,NaN
779,1.260713,-2.311055,0,1671,1,NaN,NaN
780,1.260713,-2.311055,0,1671,1,NaN,NaN
781,1.260713,-2.308113,0,1670,1,NaN,NaN
782,1.257775,-2.305171,0,1669,2,NaN,NaN
783,1.2519,-2.305171,0,1669,2,NaN,NaN
784,1.254837,-2.28752,0,1668,2,NaN,NaN
785,1.254837,-2.269868,0,1668,2,NaN,NaN
786,1.23721,-2.237505,0,1669,2,NaN,NaN
787,1.19608,-2.181602,0,1670,2,NaN,NaN
788,1.105002,-2.093326,0,1668,2,NaN,NaN
789,1.019794,-1.990324,0,1664,2,NaN,NaN
790,0.884629,-1.884366,0,1662,2,NaN,NaN
791,0.746514,-1.687133,0,1663,2,NaN,NaN
792,0.53198,-1.425076,0,1664,2,NaN,NaN
793,0.34976,-1.07754,0,1664,2,NaN,NaN
794,0.167534,-0.794738,0,1663,2,NaN,NaN
795,0.023514,-0.470648,0,1664,2,NaN,NaN
796,-0.132264,-0.161261,0,1665,2,NaN,NaN
797,-0.288039,0.224747,0,1665,2,NaN,NaN
798,-0.408542,0.572433,0,1664,2,NaN,NaN
799,-0.499651,0.934806,0,1658,2,NaN,NaN
800,-0.567247,1.285323,0,1654,2,NaN,NaN
801,-0.646596,1.635744,0,1650,2,NaN,NaN
802,-0.720066,1.994872,0,1647,2,NaN,NaN
803,-0.811165,2.362669,0,1644,2,NaN,NaN
804,-0.893444,2.73909,0,1639,2,NaN,NaN
805,-0.972781,3.091771,0,1632,2,NaN,NaN
806,-1.040362,3.45009,0,1624,2,NaN,NaN
807,-1.099126,3.822806,0,1615,2,NaN,NaN
808,-1.154949,4.209853,0,1610,2,NaN,NaN
809,-1.175515,4.625792,0,1605,2,NaN,NaN
810,-1.204894,4.97691,0,1602,2,NaN,NaN
811,-1.225459,5.353944,0,1593,2,NaN,NaN
812,-1.254837,5.727596,0,1582,2,NaN,NaN
813,-1.272464,6.208533,0,1568,2,NaN,NaN
814,-1.307716,6.6101,0,1560,2,NaN,NaN
815,-1.345906,6.990697,0,1554,2,NaN,NaN
816,-1.442842,7.315602,0,1552,2,NaN,NaN
817,-1.513336,7.657402,0,1548,2,NaN,NaN
818,-1.572077,7.946635,0,1545,2,NaN,NaN
819,-1.583825,8.192164,0,1542,2,NaN,NaN
820,-1.595573,8.477751,0,1538,2,NaN,NaN
821,-1.60732,8.742765,0,1534,2,NaN,NaN
822,-1.610257,8.998779,0,1531,2,NaN,NaN
823,-1.616131,9.174041,0,1529,2,NaN,NaN
824,-1.60732,9.357737,0,1527,2,NaN,NaN
825,-1.595573,9.564162,0,1524,2,NaN,NaN
826,-1.575014,9.738855,0,1520,2,NaN,NaN
827,-1.557392,9.884769,0,1517,2,NaN,NaN
828,-1.533895,9.961966,0,1514,2,NaN,NaN
829,-1.522147,10.061981,0,1514,2,NaN,NaN
830,-1.533895,10.133382,0,1513,2,NaN,NaN
831,-1.548581,10.196189,0,1513,2,NaN,NaN
832,-1.566203,10.250412,0,1512,2,NaN,NaN
833,-1.575014,10.281796,0,1510,2,NaN,NaN
834,-1.592636,10.310321,0,1508,2,NaN,NaN
835,-1.60732,10.307468,0,1507,2,NaN,NaN
836,-1.604383,10.307468,0,1507,1,NaN,NaN
837,-1.575014,10.301764,0,1509,1,NaN,NaN
838,-1.528021,10.284648,0,1511,1,NaN,NaN
839,-1.483964,10.261825,0,1511,1,NaN,NaN
840,-1.475152,10.238998,0,1510,1,NaN,NaN
841,-1.489838,10.201898,0,1510,1,NaN,NaN
842,-1.501587,10.156224,0,1512,1,NaN,NaN
843,-1.510398,10.107681,0,1514,1,NaN,NaN
844,-1.528021,10.076264,0,1516,1,NaN,NaN
845,-1.56914,10.056267,0,1516,1,NaN,NaN
846,-1.601446,10.041983,0,1517,1,NaN,NaN
847,-1.627878,10.039126,0,1515,1,NaN,NaN
848,-1.613194,10.050554,0,1513,1,NaN,NaN
849,-1.583825,10.059124,0,1511,1,NaN,NaN
850,-1.551518,10.067694,0,1511,1,NaN,NaN
851,-1.530958,10.090545,0,1513,1,NaN,NaN
852,-1.522147,10.119105,0,1515,1,NaN,NaN
853,-1.513336,10.144804,0,1516,1,NaN,NaN
854,-1.504524,10.167644,0,1516,1,NaN,NaN
855,-1.525084,10.187626,0,1515,1,NaN,NaN
856,-1.548581,10.227584,0,1512,1,NaN,NaN
857,-1.56914,10.244705,0,1509,1,NaN,NaN
858,-1.572077,10.281796,0,1507,1,NaN,NaN
859,-1.563266,10.301764,0,1506,1,NaN,NaN
860,-1.557392,10.290354,0,1507,1,NaN,NaN
861,-1.551518,10.261825,0,1508,1,NaN,NaN
862,-1.557392,10.247559,0,1505,1,NaN,NaN
863,-1.563266,10.264678,0,1503,1,NaN,NaN
864,-1.566203,10.281796,0,1502,1,NaN,NaN
865,-1.563266,10.278943,0,1503,1,NaN,NaN
866,-1.560329,10.278943,0,1503,1,NaN,NaN
867,-1.560329,10.27609,0,1502,1,NaN,NaN
868,-1.560329,10.278943,0,1500,1,NaN,NaN
869,-1.557392,10.287501,0,1498,1,NaN,NaN
870,-1.551518,10.296059,0,1497,1,NaN,NaN
871,-1.548581,10.301764,0,1496,1,NaN,NaN
872,-1.53977,10.301764,0,1497,1,NaN,NaN
873,-1.530958,10.304616,0,1497,1,NaN,NaN
874,-1.522147,10.304616,0,1493,1,NaN,NaN
875,-1.522147,10.307468,0,1489,1,NaN,NaN
876,-1.528021,10.298911,0,1484,1,NaN,NaN
877,-1.533895,10.290354,0,1484,1,NaN,NaN
878,-1.536832,10.267531,0,1484,1,NaN,NaN
879,-1.536832,10.250412,0,1484,1,NaN,NaN
880,-1.530958,10.236145,0,1485,1,NaN,NaN
881,-1.525084,10.253265,0,1484,1,NaN,NaN
882,-1.53977,10.270384,0,1484,1,NaN,NaN
883,-1.560329,10.284648,0,1482,1,NaN,NaN
884,-1.583825,10.284648,0,1480,1,NaN,NaN
885,-1.589699,10.284648,0,1478,1,NaN,NaN
886,-1.598509,10.284648,0,1478,1,NaN,NaN
887,-1.604383,10.281796,0,1478,1,NaN,NaN
888,-1.610257,10.278943,0,1478,1,NaN,NaN
889,-1.610257,10.27609,0,1477,1,NaN,NaN
890,-1.580888,10.273237,0,1477,1,NaN,NaN
891,-1.551518,10.273237,0,1477,1,NaN,NaN
892,-1.522147,10.27609,0,1477,1,NaN,NaN
893,-1.51921,10.278943,0,1476,1,NaN,NaN
894,-1.516273,10.278943,0,1475,1,NaN,NaN
895,-1.525084,10.27609,0,1474,1,NaN,NaN
896,-1.533895,10.27609,0,1474,1,NaN,NaN
897,-1.542707,10.273237,0,1473,1,NaN,NaN
898,-1.53977,10.273237,0,1472,1,NaN,NaN
899,-1.533895,10.287501,0,1472,1,NaN,NaN
900,-1.528021,10.298911,0,1473,1,NaN,NaN
901,-1.516273,10.316025,0,1474,1,NaN,NaN
902,-1.513336,10.321729,0,1474,1,NaN,NaN
903,-1.507461,10.321729,0,1475,1,NaN,NaN
904,-1.51921,10.313173,0,1474,1,NaN,NaN
905,-1.525084,10.307468,0,1472,1,NaN,NaN
906,-1.530958,10.301764,0,1471,1,NaN,NaN
907,-1.525084,10.298911,0,1470,1,NaN,NaN
908,-1.522147,10.298911,0,1469,1,NaN,NaN
909,-1.528021,10.296059,0,1468,1,NaN,NaN
910,-1.533895,10.296059,0,1468,1,NaN,NaN
911,-1.548581,10.307468,0,1468,1,NaN,NaN
912,-1.554455,10.318877,0,1468,1,NaN,NaN
913,-1.551518,10.327433,0,1468,1,NaN,NaN
914,-1.53977,10.321729,0,1468,1,NaN,NaN
915,-1.536832,10.321729,0,1466,1,NaN,NaN
916,-1.560329,10.321729,0,1463,1,NaN,NaN
917,-1.580888,10.324581,0,1461,1,NaN,NaN
918,-1.580888,10.324581,0,1460,1,NaN,NaN
919,-1.56914,10.324581,0,1460,1,NaN,NaN
920,-1.560329,10.327433,0,1459,1,NaN,NaN
921,-1.566203,10.327433,0,1458,1,NaN,NaN
922,-1.586762,10.324581,0,1458,1,NaN,NaN
923,-1.604383,10.324581,0,1458,1,NaN,NaN
924,-1.598509,10.324581,0,1457,1,NaN,NaN
925,-1.577951,10.321729,0,1456,1,NaN,NaN
926,-1.572077,10.321729,0,1455,1,NaN,NaN
927,-1.583825,10.318877,0,1455,1,NaN,NaN
928,-1.598509,10.333137,0,1454,1,NaN,NaN
929,-1.598509,10.350247,0,1454,1,NaN,NaN
930,-1.598509,10.35595,0,1454,1,NaN,NaN
931,-1.598509,10.347395,0,1455,1,NaN,NaN
932,-1.595573,10.33884,0,1455,1,NaN,NaN
933,-1.592636,10.335989,0,1456,1,NaN,NaN
934,-1.586762,10.333137,0,1455,1,NaN,NaN
935,-1.583825,10.333137,0,1453,1,NaN,NaN
936,-1.583825,10.333137,0,1451,1,NaN,NaN
937,-1.583825,10.33884,0,1449,1,NaN,NaN
938,-1.583825,10.350247,0,1449,1,NaN,NaN
939,-1.577951,10.361653,0,1450,1,NaN,NaN
940,-1.575014,10.364504,0,1451,1,NaN,NaN
941,-1.572077,10.364504,0,1453,1,NaN,NaN
942,-1.56914,10.361653,0,1453,1,NaN,NaN
943,-1.557392,10.35595,0,1452,1,NaN,NaN
944,-1.545644,10.353098,0,1452,1,NaN,NaN
945,-1.536832,10.353098,0,1452,1,NaN,NaN
946,-1.530958,10.370206,0,1450,1,NaN,NaN
947,-1.525084,10.384462,0,1448,1,NaN,NaN
948,-1.516273,10.398715,0,1446,1,NaN,NaN
949,-1.510398,10.393014,0,1444,1,NaN,NaN
950,-1.507461,10.384462,0,1443,1,NaN,NaN
951,-1.510398,10.375909,0,1442,1,NaN,NaN
952,-1.51921,10.367355,0,1443,1,NaN,NaN
953,-1.528021,10.364504,0,1445,1,NaN,NaN
954,-1.536832,10.373058,0,1445,1,NaN,NaN
955,-1.545644,10.37876,0,1443,1,NaN,NaN
956,-1.554455,10.37876,0,1440,1,NaN,NaN
957,-1.557392,10.373058,0,1439,1,NaN,NaN
958,-1.554455,10.361653,0,1440,1,NaN,NaN
959,-1.551518,10.347395,0,1441,1,NaN,NaN
960,-1.554455,10.33884,0,1442,2,NaN,NaN
961,-1.554455,10.350247,0,1442,2,NaN,NaN
962,-1.53977,10.367355,0,1441,2,NaN,NaN
963,-1.528021,10.395865,0,1441,2,NaN,NaN
964,-1.49865,10.435769,0,1441,2,NaN,NaN
965,-1.463403,10.512699,0,1440,2,NaN,NaN
966,-1.419343,10.589591,0,1439,2,NaN,NaN
967,-1.34003,10.697743,0,1439,2,NaN,NaN
968,-1.257775,10.802976,0,1439,2,NaN,NaN
969,-1.163763,10.939383,0,1437,2,NaN,NaN
970,-1.078559,11.047284,0,1435,2,NaN,NaN
971,-1.008041,11.200479,0,1433,2,NaN,NaN
972,-0.961028,11.31102,0,1432,2,NaN,NaN
973,-0.955151,11.432799,0,1432,2,NaN,NaN
974,-0.934582,11.514871,0,1430,2,NaN,NaN
